club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
SD Eibar,Takashi Inui,27,Japan,Left Winger,LW,2500000.0,E. Frankfurt,Germany,500000,in,summer,Laliga,2015,False,Not Applicable
SD Eibar,Mauro dos Santos,26,Argentina,Centre-Back,CB,2500000.0,UD Almería,Spain,0,in,summer,Laliga,2015,False,Not Applicable
SD Eibar,Keko Gontán,23,Spain,Right Winger,RW,800000.0,Albacete,Spain,0,in,summer,Laliga,2015,False,Not Applicable
SD Eibar,Antonio Luna,24,Spain,Left-Back,LB,750000.0,Aston Villa,England,0,in,summer,Laliga,2015,False,Not Applicable
SD Eibar,Sergio García,25,Spain,Left Winger,LW,4324046.333391395,SD Leioa,Spain,0,in,summer,Laliga,2015,False,Not Applicable
SD Eibar,Sergi Enrich,25,Spain,Centre-Forward,CF,1000000.0,CD Numancia,Spain,0,in,summer,Laliga,2015,False,Not Applicable
SD Eibar,Iván Ramis,30,Spain,Centre-Back,CB,2000000.0,Levante,Spain,0,in,summer,Laliga,2015,False,Not Applicable
SD Eibar,Asier Riesgo,31,Spain,Goalkeeper,GK,400000.0,CA Osasuna,Spain,0,in,summer,Laliga,2015,False,Not Applicable
SD Eibar,Adrián González,27,Spain,Central Midfield,CM,2000000.0,Elche CF,Spain,0,in,summer,Laliga,2015,False,Not Applicable
SD Eibar,David Juncà,21,Spain,Left-Back,LB,600000.0,Girona,Spain,2373281,in,summer,Laliga,2015,False,Not Applicable
SD Eibar,Eneko Bóveda,26,Spain,Right-Back,RB,1500000.0,Athletic,Spain,0,out,summer,Laliga,2015,False,Not Applicable
SD Eibar,Borja Fernández,34,Spain,Defensive Midfield,DM,800000.0,Atl. Kolkata,India,0,out,summer,Laliga,2015,False,Not Applicable
SD Eibar,Jon Irazusta,29,Spain,Goalkeeper,GK,100000.0,Real Unión,Spain,0,out,summer,Laliga,2015,False,Not Applicable
SD Eibar,Ángel Rodríguez,28,Spain,Centre-Forward,CF,800000.0,Real Zaragoza,Spain,0,out,summer,Laliga,2015,False,Not Applicable
SD Eibar,Ander Franco,26,Spain,Centre-Forward,CF,100000.0,Gernika,Spain,0,out,summer,Laliga,2015,False,Not Applicable
SD Eibar,Javi Lara,29,Spain,Attacking Midfield,AM,1500000.0,Atl. Kolkata,India,0,out,summer,Laliga,2015,False,Not Applicable
SD Eibar,Josu Ozkoidi,25,Spain,Left-Back,LB,100000.0,Real Unión,Spain,0,out,summer,Laliga,2015,False,Not Applicable
SD Eibar,Aitor Arregi,25,Spain,Centre-Back,CB,100000.0,La Roda CF,Spain,0,out,summer,Laliga,2015,False,Not Applicable
SD Eibar,Dani Nieto,24,Spain,Left Winger,LW,600000.0,Skoda Xanthi,Greece,0,out,summer,Laliga,2015,False,Not Applicable
SD Eibar,Jon Errasti,27,Spain,Central Midfield,CM,1500000.0,Spezia Calcio,Italy,2373281,out,summer,Laliga,2015,False,Not Applicable
SD Eibar,Kike García,26,Spain,Centre-Forward,CF,3000000.0,Middlesbrough,England,2000000,in,winter,Laliga,2015,False,Not Applicable
SD Eibar,Gonzalo Escalante,22,Argentina,Central Midfield,CM,500000.0,Catania,Italy,1000000,in,winter,Laliga,2015,False,Not Applicable
SD Eibar,Ion Ansotegi,33,Spain,Centre-Back,CB,1000000.0,Real Sociedad,Spain,0,in,winter,Laliga,2015,False,Not Applicable
Sevilla FC,Steven Nzonzi,26,France,Defensive Midfield,DM,7500000.0,Stoke City,England,8000000,in,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Iago Aspas,27,Spain,Centre-Forward,CF,4000000.0,Liverpool,England,6000000,in,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Gaël Kakuta,24,DR Congo,Attacking Midfield,AM,3500000.0,Chelsea,England,6000000,in,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Mariano,29,Brazil,Right-Back,RB,4500000.0,G. Bordeaux,France,3500000,in,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Sergio Escudero,25,Spain,Left-Back,LB,3000000.0,Getafe,Spain,3000000,in,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Adil Rami,29,France,Centre-Back,CB,8000000.0,AC Milan,Italy,2500000,in,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Michael Krohn-Dehli,32,Denmark,Central Midfield,CM,3000000.0,Celta de Vigo,Spain,0,in,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Aleix Vidal,25,Spain,Right-Back,RB,6000000.0,FC Barcelona,Spain,17000000,out,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Iago Aspas,27,Spain,Centre-Forward,CF,4000000.0,Celta de Vigo,Spain,5300000,out,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Mariano Barbosa,30,Argentina,Goalkeeper,GK,800000.0,Villarreal,Spain,0,out,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Fernando Navarro,33,Spain,Left-Back,LB,1500000.0,Dep. La Coruña,Spain,0,out,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Cicinho,28,Brazil,Right-Back,RB,500000.0,EC Bahia,Brazil,0,out,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Alejandro Arribas,26,Spain,Centre-Back,CB,2500000.0,Dep. La Coruña,Spain,0,out,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Bryan Rabello,21,Chile,Attacking Midfield,AM,1000000.0,Santos Laguna,Mexico,0,out,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Piotr Trochowski,31,Germany,Attacking Midfield,AM,1000000.0,FC Augsburg,Germany,0,out,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Manu del Moral,31,Spain,Centre-Forward,CF,1500000.0,Real Valladolid,Spain,0,out,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Raul Rusescu,27,Romania,Centre-Forward,CF,2000000.0,Osmanlispor,Turkey,0,out,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Baba Diawara,27,Senegal,Centre-Forward,CF,1000000.0,Marítimo,Portugal,0,out,summer,Laliga,2015,False,Not Applicable
Sevilla FC,Gaël Kakuta,24,DR Congo,Attacking Midfield,AM,6000000.0,HB CFFC,China,5000000,out,winter,Laliga,2015,False,Not Applicable
Sporting Gijón,Álex Serrano,20,Spain,Central Midfield,CM,300000.0,RCD Espanyol B,Spain,0,out,summer,Laliga,2015,False,Not Applicable
Sporting Gijón,Santi Jara,24,Spain,Right Winger,RW,500000.0,Albacete,Spain,0,out,summer,Laliga,2015,False,Not Applicable
Sporting Gijón,Mandi,26,Spain,Central Midfield,CM,800000.0,Elche CF,Spain,0,out,summer,Laliga,2015,False,Not Applicable
Sporting Gijón,Ognjen Vranjes,26,Bosnia-Herzegovina,Centre-Back,CB,700000.0,Gaziantepspor,Turkey,0,in,winter,Laliga,2015,False,Not Applicable
Sporting Gijón,Juan Muñiz,23,Spain,Attacking Midfield,AM,500000.0,Gimnàstic,Spain,0,out,winter,Laliga,2015,False,Not Applicable
Sporting Gijón,Hugo Fraile,28,Spain,Right Winger,RW,300000.0,Elche CF,Spain,0,out,winter,Laliga,2015,False,Not Applicable
Sporting Gijón,Alberto Guitián,25,Spain,Centre-Back,CB,200000.0,Real Zaragoza,Spain,0,out,winter,Laliga,2015,False,Not Applicable
UD Las Palmas,Jonathan Viera,25,Spain,Attacking Midfield,AM,3500000.0,Standard Liège,Belgium,2900000,in,summer,Laliga,2015,False,Not Applicable
UD Las Palmas,Sergio Araujo,23,Argentina,Centre-Forward,CF,1800000.0,Boca Juniors,Argentina,2500000,in,summer,Laliga,2015,False,Not Applicable
UD Las Palmas,Alfredo Ortuño,24,Spain,Centre-Forward,CF,800000.0,Granada CF,Spain,1000000,in,summer,Laliga,2015,False,Not Applicable
UD Las Palmas,Javi Varas,32,Spain,Goalkeeper,GK,800000.0,Real Valladolid,Spain,0,in,summer,Laliga,2015,False,Not Applicable
UD Las Palmas,Pedro Bigas,25,Spain,Centre-Back,CB,1000000.0,RCD Mallorca,Spain,0,in,summer,Laliga,2015,False,Not Applicable
UD Las Palmas,Javier Garrido,30,Spain,Left-Back,LB,1500000.0,Norwich,England,0,in,summer,Laliga,2015,False,Not Applicable
UD Las Palmas,Antolín Alcaraz,33,Paraguay,Centre-Back,CB,1000000.0,Everton,England,0,in,summer,Laliga,2015,False,Not Applicable
UD Las Palmas,Nabil El Zhar,28,Morocco,Right Winger,RW,1500000.0,Levante,Spain,0,in,summer,Laliga,2015,False,Not Applicable
UD Las Palmas,Casto,33,Spain,Goalkeeper,GK,400000.0,UD Almería,Spain,0,out,summer,Laliga,2015,False,Not Applicable
UD Las Palmas,Benja,27,Spain,Centre-Forward,CF,200000.0,UE Llagostera,Spain,0,out,summer,Laliga,2015,False,Not Applicable
UD Las Palmas,Guzmán Casaseca,30,Spain,Right Winger,RW,400000.0,Real Valladolid,Spain,0,out,summer,Laliga,2015,False,Not Applicable
UD Las Palmas,Marcelo Silva,26,Uruguay,Centre-Back,CB,600000.0,Real Valladolid,Spain,0,out,summer,Laliga,2015,False,Not Applicable
UD Las Palmas,Ángel Montoro,27,Spain,Central Midfield,CM,700000.0,UD Almería,Spain,0,in,winter,Laliga,2015,False,Not Applicable
UD Las Palmas,Emmanuel Culio,32,Argentina,Central Midfield,CM,800000.0,Real Zaragoza,Spain,0,out,winter,Laliga,2015,False,Not Applicable
UD Las Palmas,Antolín Alcaraz,33,Paraguay,Centre-Back,CB,1000000.0,Libertad,Paraguay,0,out,winter,Laliga,2015,False,Not Applicable
Valencia CF,João Cancelo,21,Portugal,Right-Back,RB,2000000.0,Benfica,Portugal,15000000,in,summer,Laliga,2015,False,Not Applicable
Valencia CF,Santi Mina,19,Spain,Centre-Forward,CF,4000000.0,Celta de Vigo,Spain,10000000,in,summer,Laliga,2015,False,Not Applicable
Valencia CF,Aderllan Santos,26,Brazil,Centre-Back,CB,7500000.0,Braga,Portugal,9500000,in,summer,Laliga,2015,False,Not Applicable
Valencia CF,Mathew Ryan,23,Australia,Goalkeeper,GK,7000000.0,Club Brugge,Belgium,7000000,in,summer,Laliga,2015,False,Not Applicable
Valencia CF,Yoel Rodríguez,26,Spain,Goalkeeper,GK,2500000.0,Celta de Vigo,Spain,2000000,in,summer,Laliga,2015,False,Not Applicable
Valencia CF,Zakaria Bakkali,19,Belgium,Left Winger,LW,2000000.0,PSV U21,Netherlands,0,in,summer,Laliga,2015,False,Not Applicable
Valencia CF,Andrés Guardado,28,Mexico,Central Midfield,CM,7000000.0,PSV Eindhoven,Netherlands,2800000,out,summer,Laliga,2015,False,Not Applicable
Valencia CF,Víctor Ruiz,26,Spain,Centre-Back,CB,4000000.0,Villarreal,Spain,2700000,out,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Samu Castillejo,20,Spain,Right Winger,RW,3000000.0,Málaga CF,Spain,8000000,in,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Samu García,24,Spain,Right Winger,RW,4000000.0,Málaga CF,Spain,8000000,in,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Cédric Bakambu,24,DR Congo,Centre-Forward,CF,5500000.0,Bursaspor,Turkey,7500000,in,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Víctor Ruiz,26,Spain,Centre-Back,CB,4000000.0,Valencia,Spain,2700000,in,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Mariano Barbosa,30,Argentina,Goalkeeper,GK,800000.0,Sevilla FC,Spain,0,in,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Daniele Bonera,34,Italy,Centre-Back,CB,500000.0,AC Milan,Italy,0,in,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Giovani dos Santos,26,Mexico,Second Striker,SS,9000000.0,LA Galaxy,United States,6360000,out,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Javier Aquino,25,Mexico,Left Winger,LW,3000000.0,Tigres UANL,Mexico,4900000,out,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Ikechukwu Uche,31,Nigeria,Centre-Forward,CF,4000000.0,Tigres UANL,Mexico,3500000,out,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Gerard Moreno,23,Spain,Centre-Forward,CF,4000000.0,Espanyol,Spain,1500000,out,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Chechu Dorado,32,Spain,Centre-Back,CB,800000.0,Rayo Vallecano,Spain,0,out,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Juan Carlos,27,Spain,Goalkeeper,GK,1500000.0,Albacete,Spain,0,out,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Cani,33,Spain,Attacking Midfield,AM,1500000.0,Dep. La Coruña,Spain,0,out,summer,Laliga,2015,False,Not Applicable
Villarreal CF,Hernán Pérez,26,Paraguay,Right Winger,RW,1500000.0,Espanyol,Spain,2373281,out,summer,Laliga,2015,False,Not Applicable
Athletic Bilbao,Ibai Gómez,26,Spain,Right Winger,RW,1500000.0,Alavés,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Athletic Bilbao,Borja Viguera,29,Spain,Centre-Forward,CF,1500000.0,Sporting Gijón,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Athletic Bilbao,Erik Morán,25,Spain,Defensive Midfield,DM,1000000.0,Real Zaragoza,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Athletic Bilbao,Unai Bustinza,24,Spain,Centre-Back,CB,300000.0,CD Leganés,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Athletic Bilbao,Guillermo Fernández,23,Spain,Centre-Forward,CF,800000.0,Elche CF,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Athletic Bilbao,Jon Aurtenetxe,24,Spain,Centre-Back,CB,800000.0,CD Mirandés,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Atlético Madrid,Diogo Jota,19,Portugal,Left Winger,LW,3000000.0,Paços Ferreira,Portugal,7000000,in,summer,Laliga,2016,False,Not Applicable
Atlético Madrid,Axel Werner,20,Argentina,Goalkeeper,GK,300000.0,Rafaela,Argentina,800000,in,summer,Laliga,2016,False,Not Applicable
Atlético Madrid,Fernando Torres,32,Spain,Centre-Forward,CF,7000000.0,AC Milan,Italy,0,in,summer,Laliga,2016,False,Not Applicable
Atlético Madrid,Borja Bastón,23,Spain,Centre-Forward,CF,5000000.0,Swansea,England,18000000,out,summer,Laliga,2016,False,Not Applicable
Atlético Madrid,Leo Baptistão,23,Brazil,Right Winger,RW,4000000.0,Espanyol,Spain,7000000,out,summer,Laliga,2016,False,Not Applicable
Atlético Madrid,Jesús Gámez,31,Spain,Right-Back,RB,3500000.0,Newcastle,England,0,out,summer,Laliga,2016,False,Not Applicable
Atlético Madrid,Sílvio,28,Portugal,Right-Back,RB,1500000.0,Wolves,England,0,out,summer,Laliga,2016,False,Not Applicable
Atlético Madrid,Bono,25,Morocco,Goalkeeper,GK,600000.0,Girona,Spain,2373281,out,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Sergio León,27,Spain,Centre-Forward,CF,1500000.0,Elche CF,Spain,1700000,in,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Fran Mérida,26,Spain,Central Midfield,CM,1000000.0,SD Huesca,Spain,500000,in,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Fausto Tienza,26,Spain,Central Midfield,CM,300000.0,Alcorcón,Spain,0,in,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Goran Causic,24,Serbia,Central Midfield,CM,2300000.0,Eskisehirspor,Turkey,0,in,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Jaime Romero,25,Spain,Right Winger,RW,500000.0,Udinese Calcio,Italy,0,in,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Juan Rafael Fuentes,26,Spain,Left-Back,LB,1500000.0,Espanyol,Spain,0,in,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Carlos Clerc,24,Spain,Left-Back,LB,800000.0,Espanyol,Spain,0,in,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Javi Álamo,28,Spain,Right Winger,RW,500000.0,Real Zaragoza,Spain,0,in,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Mikel Merino,20,Spain,Central Midfield,CM,2000000.0,Bor. Dortmund,Germany,3750000,out,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Manuel Sánchez,27,Spain,Defensive Midfield,DM,400000.0,Alcorcón,Spain,0,out,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Maikel Mesa,25,Spain,Attacking Midfield,AM,200000.0,CD Mirandés,Spain,0,out,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Nino,36,Spain,Centre-Forward,CF,300000.0,Elche CF,Spain,0,out,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Urko Vera,29,Spain,Centre-Forward,CF,700000.0,SD Huesca,Spain,0,out,summer,Laliga,2016,False,Not Applicable
CA Osasuna,Raoul Loé,27,Cameroon,Defensive Midfield,DM,1900000.0,Al-Sailiya SC,Qatar,0,in,winter,Laliga,2016,False,Not Applicable
CA Osasuna,Nikola Vujadinovic,30,Montenegro,Centre-Back,CB,400000.0,BJ Enterprises,China,0,in,winter,Laliga,2016,False,Not Applicable
CA Osasuna,Javi Álamo,28,Spain,Right Winger,RW,500000.0,UD Almería,Spain,0,out,winter,Laliga,2016,False,Not Applicable
CD Leganés,Gabriel,22,Brazil,Defensive Midfield,DM,1200000.0,Juventus,Italy,2500000,in,summer,Laliga,2016,False,Not Applicable
CD Leganés,Mamadou Koné,24,Cote d'Ivoire,Centre-Forward,CF,600000.0,Racing,Spain,1200000,in,summer,Laliga,2016,False,Not Applicable
CD Leganés,Diego Rico,23,Spain,Left-Back,LB,800000.0,Real Zaragoza,Spain,1000000,in,summer,Laliga,2016,False,Not Applicable
CD Leganés,Carl Medjani,31,Algeria,Defensive Midfield,DM,2000000.0,Levante,Spain,0,in,summer,Laliga,2016,False,Not Applicable
CD Leganés,Miguel Ángel Guerrero,25,Spain,Centre-Forward,CF,1500000.0,Sporting Gijón,Spain,0,in,summer,Laliga,2016,False,Not Applicable
CD Leganés,Unai Bustinza,24,Spain,Centre-Back,CB,300000.0,Athletic,Spain,0,in,summer,Laliga,2016,False,Not Applicable
CD Leganés,Rubén Peña,24,Spain,Right-Back,RB,400000.0,SD Eibar,Spain,200000,out,summer,Laliga,2016,False,Not Applicable
CD Leganés,Unai Albizua,27,Spain,Centre-Back,CB,400000.0,UCAM Murcia,Spain,0,out,summer,Laliga,2016,False,Not Applicable
CD Leganés,Alain Eizmendi,26,Spain,Right Winger,RW,300000.0,Real Unión,Spain,0,out,summer,Laliga,2016,False,Not Applicable
CD Leganés,Luis Ruiz,24,Spain,Left-Back,LB,400000.0,Cádiz CF,Spain,0,out,summer,Laliga,2016,False,Not Applicable
CD Leganés,Queco Piña,36,Spain,Goalkeeper,GK,100000.0,SD Huesca,Spain,0,out,summer,Laliga,2016,False,Not Applicable
CD Leganés,Paco Candela,23,Spain,Central Midfield,CM,200000.0,CF Fuenlabrada,Spain,0,out,summer,Laliga,2016,False,Not Applicable
CD Leganés,Jorge Miramón,27,Spain,Right-Back,RB,300000.0,Reus Deportiu,Spain,0,out,summer,Laliga,2016,False,Not Applicable
CD Leganés,César Soriano,33,Spain,Left-Back,LB,200000.0,SD Huesca,Spain,0,out,summer,Laliga,2016,False,Not Applicable
CD Leganés,Borja Lázaro,28,Spain,Centre-Forward,CF,300000.0,SD Huesca,Spain,0,out,summer,Laliga,2016,False,Not Applicable
CD Leganés,Toni Arranz,22,Spain,Central Midfield,CM,200000.0,UD Sanse,Spain,0,out,summer,Laliga,2016,False,Not Applicable
CD Leganés,Erik Morán,25,Spain,Defensive Midfield,DM,800000.0,Real Zaragoza,Spain,200000,in,winter,Laliga,2016,False,Not Applicable
CD Leganés,Nabil El Zhar,30,Morocco,Right Winger,RW,1500000.0,UD Las Palmas,Spain,0,in,winter,Laliga,2016,False,Not Applicable
CD Leganés,Lluis Sastre,30,Spain,Central Midfield,CM,600000.0,SD Huesca,Spain,0,out,winter,Laliga,2016,False,Not Applicable
CD Leganés,Carl Medjani,31,Algeria,Defensive Midfield,DM,1800000.0,Trabzonspor,Turkey,0,out,winter,Laliga,2016,False,Not Applicable
CD Leganés,Toni Dovale,26,Spain,Right Winger,RW,200000.0,Rayo Vallecano,Spain,0,out,winter,Laliga,2016,False,Not Applicable
Celta de Vigo,Pione Sisto,21,Denmark,Left Winger,LW,3500000.0,FC Midtjylland,Denmark,6000000,in,summer,Laliga,2016,False,Not Applicable
Celta de Vigo,José Naranjo,21,Spain,Left Winger,LW,1000000.0,Gimnàstic,Spain,1000000,in,summer,Laliga,2016,False,Not Applicable
Celta de Vigo,Álvaro Lemos,23,Spain,Right-Back,RB,200000.0,CD Lugo,Spain,200000,in,summer,Laliga,2016,False,Not Applicable
Celta de Vigo,Facundo Roncaglia,29,Argentina,Right-Back,RB,4500000.0,Fiorentina,Italy,0,in,summer,Laliga,2016,False,Not Applicable
Celta de Vigo,Yelko Pino,19,Spain,Attacking Midfield,AM,4324046.333391395,CD Lugo,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Celta de Vigo,Andrew Hjulsager,22,Denmark,Attacking Midfield,AM,1000000.0,Bröndby IF,Denmark,1200000,in,winter,Laliga,2016,False,Not Applicable
Celta de Vigo,José Naranjo,22,Spain,Left Winger,LW,2000000.0,KRC Genk,Belgium,1800000,out,winter,Laliga,2016,False,Not Applicable
Deportivo Alavés,Dani Torres,26,Colombia,Defensive Midfield,DM,3000000.0,Indep. Medellín,Colombia,3180000,in,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Aleksandar Katai,25,Serbia,Left Winger,LW,2750000.0,Red Star,Serbia,2000000,in,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Alexis Ruano,30,Spain,Centre-Back,CB,1000000.0,Besiktas,Turkey,400000,in,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Edgar Méndez,26,Spain,Right Winger,RW,1500000.0,Granada CF,Spain,0,in,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Nenad Krsticic,26,Serbia,Central Midfield,CM,2000000.0,Sampdoria,Italy,0,in,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Christian Santos,28,Venezuela,Centre-Forward,CF,2000000.0,NEC Nijmegen,Netherlands,0,in,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Ibai Gómez,26,Spain,Right Winger,RW,1500000.0,Athletic,Spain,0,in,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Zouhair Feddal,26,Morocco,Centre-Back,CB,1500000.0,Levante,Spain,0,in,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Carlos Vigaray,21,Spain,Right-Back,RB,600000.0,Getafe,Spain,2373281,in,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Sergio Mora,36,Spain,Central Midfield,CM,100000.0,UCAM Murcia,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Pau Torres,29,Spain,Goalkeeper,GK,300000.0,Real Valladolid,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Hernán Bernardello,29,Argentina,Defensive Midfield,DM,800000.0,Montreal Impact,United States,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Juli,34,Spain,Second Striker,SS,200000.0,Córdoba CF,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Sergio Pelegrín,36,Spain,Centre-Back,CB,300000.0,Elche CF,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Iñaki Sáenz,28,Spain,Left-Back,LB,400000.0,CD Tenerife,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Aritz Borda,31,Spain,Centre-Back,CB,200000.0,Western Sydney,Australia,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Facundo Guichón,25,Uruguay,Left Winger,LW,400000.0,UCAM Murcia,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Javier Carpio,32,Spain,Centre-Back,CB,400000.0,Cádiz CF,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,David Torres,30,Spain,Centre-Forward,CF,300000.0,CD Alcoyano,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Dani Abalo,28,Spain,Right Winger,RW,700000.0,Korona Kielce,Poland,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo Alavés,Manu Barreiro,30,Spain,Centre-Forward,CF,300000.0,Gimnàstic,Spain,0,out,winter,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Florin Andone,23,Romania,Centre-Forward,CF,2500000.0,Córdoba CF,Spain,5700000,in,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Raúl Albentosa,27,Spain,Centre-Back,CB,2000000.0,Derby,England,800000,in,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Przemyslaw Tyton,29,Poland,Goalkeeper,GK,2500000.0,VfB Stuttgart,Germany,500000,in,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Emre Colak,25,Turkey,Attacking Midfield,AM,3250000.0,Galatasaray,Turkey,0,in,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Bruno Gama,28,Portugal,Left Winger,LW,3500000.0,Dnipro,Ukraine,0,in,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Borja Valle,23,Spain,Left Winger,LW,600000.0,Real Oviedo,Spain,0,in,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Fayçal Fajr,27,Morocco,Central Midfield,CM,4000000.0,Elche CF,Spain,0,in,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Rubén Martínez,32,Spain,Goalkeeper,GK,1500000.0,Levante,Spain,0,in,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Ryan Babel,29,Netherlands,Left Winger,LW,5000000.0,Al-Ain FC,United Arab Emirates,0,in,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Manu Fernández,30,Spain,Goalkeeper,GK,400000.0,Machine Sazi,Iran,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Cani,34,Spain,Attacking Midfield,AM,1000000.0,Real Zaragoza,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Miguel Cardoso,22,Portugal,Right Winger,RW,250000.0,Tondela,Portugal,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Fabri,28,Spain,Goalkeeper,GK,1500000.0,Besiktas,Turkey,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Luis Fernández,22,Spain,Centre-Forward,CF,400000.0,Alcorcón,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Alberto Lopo,36,Spain,Centre-Back,CB,200000.0,Gimnàstic,Spain,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Jonás Gutiérrez,33,Argentina,Central Midfield,CM,1200000.0,Defensa,Argentina,0,out,summer,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Fede Cartabia,24,Argentina,Right Winger,RW,1500000.0,Valencia,Spain,0,in,winter,Laliga,2016,False,Not Applicable
Deportivo de La Coruña,Ryan Babel,30,Netherlands,Left Winger,LW,5000000.0,Besiktas,Turkey,0,out,winter,Laliga,2016,False,Not Applicable
FC Barcelona,Marc Bartra,25,Spain,Centre-Back,CB,8000000.0,Bor. Dortmund,Germany,8000000,out,summer,Laliga,2016,False,Not Applicable
FC Barcelona,Adriano,31,Brazil,Left-Back,LB,4000000.0,Besiktas,Turkey,2300000,out,summer,Laliga,2016,False,Not Applicable
